Record_ID,Device_ID,Location,Timestamp_UTC,Soil_Moisture_Percent,Soil_pH_Level,Soil_Temperature_DS18B20_C,Air_Temperature_DHT22_C,Air_Humidity_DHT22_Percent,Sunlight_LDR_ADC_12bit,Air_Quality_MQ135_ppm,Soil_Nitrogen_mg_per_kg,Data_Quality_Flag
723,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 02:00,52.92,6.67,21.47,20.05,74.63,8,193.59,65.73,Valid
724,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 03:00,54.12,6.68,21.78,19.6,75.62,23,194.58,69.05,Valid
725,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 04:00,54.66,6.67,22.42,19.95,75.44,0,188.96,68.42,Valid
726,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 05:00,54.53,6.68,21.88,23.22,74.87,150,192.59,63.93,Valid
727,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 06:00,54.57,6.64,23.23,25.73,71.04,845,194.81,69.9,Valid
728,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 07:00,55.24,6.63,24.55,26.47,68.87,1648,204.73,68.94,Valid
729,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 08:00,54.46,6.68,26.11,29.52,65.18,2369,210.96,67.26,Valid
730,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 09:00,53.48,6.66,27.37,29.47,60.85,2970,209.41,68.65,Valid
731,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 10:00,54.8,6.72,27.24,30.79,57.53,3423,217.9,67.11,Valid
732,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 11:00,55.97,6.65,27.76,31.75,57.91,3704,219.97,67.58,Valid
733,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 12:00,53.96,6.6,28.16,32.16,57.91,3800,220.76,68.26,Valid
734,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 13:00,54.44,6.68,27.89,31.85,58.29,3704,221.06,65.04,Valid
735,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 14:00,55.41,6.67,26.81,30.82,59.57,3423,215.41,68.84,Valid
736,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 15:00,54.62,6.66,26.47,29.99,61.43,2970,215.98,69.87,Valid
737,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 16:00,55.22,6.64,25.84,29.11,63.64,2369,212.24,66.81,Valid
738,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 17:00,54.64,6.71,24.33,27.04,69.59,1648,212.01,68.48,Valid
739,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 18:00,55.75,6.68,23.04,24.48,70.31,845,201.96,65.62,Valid
740,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 19:00,54.16,6.64,21.98,23.55,73.22,150,204.24,70.29,Valid
741,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 20:00,54.35,6.67,22.31,19.94,74.33,11,198.64,69.61,Valid
742,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 21:00,53.73,6.69,22.23,20.12,75.07,11,192.4,67.68,Valid
743,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 22:00,53.78,6.68,22.43,19.6,74.34,10,195.02,70.52,Valid
744,ESP32-FARM-01,Ideal_Growth_Field,31-01-2026 23:00,53.63,6.6,21.9,19.64,75.56,12,194.2,69.31,Valid
745,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 00:00,51.71,6.62,22.25,19.88,73.73,22,194.73,67.83,Valid
746,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 01:00,52.72,6.64,21.79,20.75,73.98,12,193.46,65.89,Valid
747,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 02:00,53.38,6.65,21.7,19.6,76.61,17,199.03,66.86,Valid
748,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 03:00,52.32,6.73,21.63,20.01,75.99,15,194.96,69.43,Valid
749,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 04:00,53.89,6.66,21.99,19.66,74.97,17,194.85,69.75,Valid
750,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 05:00,53.21,6.61,22.64,23,74.38,150,196.66,69.03,Valid
751,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 06:00,55.07,6.68,23.39,25.18,72.65,845,193.89,70.07,Valid
752,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 07:00,54.34,6.67,24.97,27.83,67.47,1648,204.47,68.51,Valid
753,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 08:00,54.8,6.6,25.82,28.54,62.48,2369,213.52,70.3,Valid
754,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 09:00,55.84,6.66,26.51,29.76,63.63,2970,215.84,68.86,Valid
755,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 10:00,53.83,6.68,27.75,31.36,59.61,3423,213.19,67.1,Valid
756,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 11:00,54.87,6.65,27.62,32.19,57.67,3704,220.84,67.69,Valid
757,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 12:00,55.05,6.65,27.78,31.98,57.67,3800,218.46,66.63,Valid
758,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 13:00,54.87,6.65,27.76,31.77,55.42,3704,219.18,66.56,Valid
759,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 14:00,54.81,6.65,27.36,31.28,59.31,3423,220.27,68.84,Valid
760,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 15:00,55.06,6.64,27.1,30.56,60.12,2970,212.84,69.77,Valid
761,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 16:00,55.42,6.67,25.67,28.07,65.34,2369,216.39,64.47,Valid
762,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 17:00,54.23,6.61,24.5,26.7,64.58,1648,204.71,65.2,Valid
763,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 18:00,55.33,6.67,22.99,25.45,71.02,845,202.42,67.38,Valid
764,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 19:00,54.01,6.6,22.61,23.09,75.87,150,196.19,66.18,Valid
765,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 20:00,53.52,6.58,22.47,20.17,74.57,22,195.2,67.86,Valid
766,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 21:00,54.77,6.68,21.59,20.03,75.92,8,195.62,66.26,Valid
767,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 22:00,53.47,6.66,21.96,20.08,73.86,23,196.38,67.56,Valid
768,ESP32-FARM-01,Ideal_Growth_Field,01-02-2026 23:00,54.84,6.65,22.5,20.12,74.79,20,193.98,70.13,Valid
769,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 00:00,52.98,6.7,21.71,20.08,75.2,19,193.88,67.19,Valid
770,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 01:00,51.55,6.59,22.3,19.65,74.75,19,198.88,68.32,Valid
771,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 02:00,53.9,6.62,21.83,19.74,73.78,12,188.27,67.05,Valid
772,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 03:00,52.96,6.63,22.12,19.71,76.55,16,190.26,70,Valid
773,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 04:00,54.72,6.63,22.32,18.94,75.67,12,195.94,65.69,Valid
774,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 05:00,53.32,6.63,21.73,23.18,74.29,150,194.42,69.41,Valid
775,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 06:00,54.14,6.61,23.38,25.31,70.29,845,203.8,67.97,Valid
776,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 07:00,53.36,6.63,24.53,26.86,67.66,1648,206.58,67.78,Valid
777,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 08:00,55.65,6.69,25.75,28.66,63.52,2369,204.51,67,Valid
778,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 09:00,54.07,6.63,26.34,30.64,59.78,2970,215.85,68.58,Valid
779,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 10:00,53.74,6.64,27.06,31.07,58.59,3423,219.48,71.86,Valid
780,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 11:00,54.08,6.6,28.08,31.22,55.59,3704,217.96,65.73,Valid
781,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 12:00,55.79,6.57,28.07,31.92,56.1,3800,218.57,66.45,Valid
782,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 13:00,56.62,6.69,27.76,31.32,58.03,3704,216.75,67.26,Valid
783,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 14:00,54.69,6.68,27.4,30.84,59.17,3423,219.25,65.57,Valid
784,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 15:00,54.09,6.65,26.63,29.71,60.74,2970,221.04,68.76,Valid
785,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 16:00,54.49,6.64,25.97,28.77,64.62,2369,212.03,68.21,Valid
786,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 17:00,54.73,6.65,24.84,27.01,67.82,1648,204.3,69.72,Valid
787,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 18:00,52.79,6.6,22.83,24.51,70.5,845,203.88,66.93,Valid
788,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 19:00,53.56,6.6,22.39,23.53,75.02,150,194.84,69.22,Valid
789,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 20:00,54.76,6.61,21.5,19.99,73.89,2,191.79,67.33,Valid
790,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 21:00,53.41,6.65,22.16,20.16,74.96,5,199.83,67.49,Valid
791,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 22:00,53.69,6.68,21.72,20.31,72.8,9,194.5,68.79,Valid
792,ESP32-FARM-01,Ideal_Growth_Field,02-02-2026 23:00,52.39,6.6,22.58,19.8,74.92,4,190.04,68.45,Valid
793,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 00:00,52.47,6.61,22.05,20.14,75.6,9,192.31,68.13,Valid
794,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 01:00,51.95,6.62,21.99,20.01,71.88,18,197.44,68.92,Valid
795,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 02:00,53.85,6.69,22.04,19.91,76.42,3,194.57,69.29,Valid
796,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 03:00,53.2,6.68,21.82,20.26,74.07,5,193.32,70.79,Valid
797,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 04:00,52.68,6.69,21.61,19.37,76.11,5,198.48,68.37,Valid
798,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 05:00,54.2,6.57,22.38,24.05,73.97,150,196.77,68.21,Valid
799,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 06:00,54.38,6.64,23.59,25.24,70.87,845,198.81,68.26,Valid
800,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 07:00,54.5,6.65,24.69,27.13,67.12,1648,201.74,70.18,Valid
801,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 08:00,54.04,6.58,25.35,28.53,63.97,2369,216.26,67.49,Valid
802,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 09:00,54.27,6.7,26.6,30.63,63.66,2970,218.82,72.32,Valid
803,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 10:00,54.84,6.72,28.24,30.69,59.14,3423,219.45,67.44,Valid
804,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 11:00,55.24,6.65,27.35,31.19,58.55,3704,226.15,67.69,Valid
805,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 12:00,55.34,6.71,27.53,31.75,55.67,3800,220.85,69.91,Valid
806,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 13:00,56.05,6.7,28.02,32.4,56.45,3704,212.49,67.19,Valid
807,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 14:00,56.49,6.66,27.52,31.83,58.01,3423,215.92,68.26,Valid
808,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 15:00,54.78,6.65,26.72,30.12,61.04,2970,216.1,69.71,Valid
809,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 16:00,56.4,6.66,25.36,28.63,63.07,2369,213.82,68.42,Valid
810,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 17:00,53.93,6.64,24.58,26.45,67.42,1648,206.26,66.73,Valid
811,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 18:00,54.43,6.67,23.25,25.52,72.86,845,198.67,65.38,Valid
812,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 19:00,56.72,6.65,22.27,23.44,75.28,150,204.43,69.24,Valid
813,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 20:00,54.38,6.68,22.52,19.78,74.13,9,196.43,66.93,Valid
814,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 21:00,54.35,6.71,21.9,19.45,72.05,4,193.11,66.9,Valid
815,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 22:00,54.11,6.63,21.82,20.94,76.34,3,195.97,69.78,Valid
816,ESP32-FARM-01,Ideal_Growth_Field,03-02-2026 23:00,53.63,6.64,22.66,19.67,74.94,15,198.48,68.73,Valid
817,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 00:00,51.94,6.63,21.88,20.34,73.42,9,197.12,67.21,Valid
818,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 01:00,53.41,6.66,22.14,20.07,74.28,9,194.37,69.09,Valid
819,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 02:00,52.89,6.62,22.04,19.92,76.64,10,192.23,69.19,Valid
820,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 03:00,53.99,6.64,22.11,20.13,75.48,18,196.16,68.25,Valid
821,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 04:00,53.32,6.61,22.25,20.23,72.72,20,200.55,68.89,Valid
822,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 05:00,54.87,6.64,22.78,22.7,74.24,150,197.69,67.99,Valid
823,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 06:00,55.86,6.69,23.23,25.09,72.57,845,201.88,70.08,Valid
824,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 07:00,55.17,6.66,24.32,26.88,66.94,1648,209.73,69.05,Valid
825,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 08:00,54.34,6.63,25.82,28.16,63.79,2369,210.54,67.68,Valid
826,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 09:00,54.96,6.62,26.43,30.37,63.82,2970,215.23,69.26,Valid
827,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 10:00,55.16,6.68,27.08,31.64,58.33,3423,220.06,68.51,Valid
828,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 11:00,54.87,6.61,27.74,32.08,55.7,3704,217.31,69.2,Valid
829,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 12:00,55.33,6.73,27.88,31.81,56.89,3800,223.44,67.93,Valid
830,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 13:00,56.28,6.64,28.16,31.4,58.1,3704,218.95,68.89,Valid
831,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 14:00,54.06,6.59,27.75,30.94,58.31,3423,218.52,68.74,Valid
832,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 15:00,55.4,6.66,26.81,29.93,59.53,2970,216.53,68.02,Valid
833,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 16:00,54.3,6.66,25.43,28.65,65.01,2369,217.08,65.5,Valid
834,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 17:00,55.07,6.65,24.93,26.54,64.59,1648,204.58,64.83,Valid
835,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 18:00,52.85,6.59,23.05,24.71,71.45,845,196.67,69.32,Valid
836,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 19:00,53.81,6.61,21.82,23.4,74.92,150,196.17,68.56,Valid
837,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 20:00,54.96,6.69,22.39,19.6,73.27,13,197.36,67.36,Valid
838,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 21:00,57.24,6.68,22.65,20.42,73.28,21,196.46,68.35,Valid
839,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 22:00,53.51,6.67,21.67,20.44,73.6,0,190.99,66.92,Valid
840,ESP32-FARM-01,Ideal_Growth_Field,04-02-2026 23:00,52.88,6.6,22.14,19.73,75.25,5,192.47,70.22,Valid
841,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 00:00,52.61,6.66,21.58,19.57,76.39,8,193.44,71.37,Valid
842,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 01:00,52.83,6.62,22.25,20.3,73.3,9,199.38,68.61,Valid
843,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 02:00,53.56,6.7,21.96,20.14,74.11,10,196.03,67.16,Valid
844,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 03:00,53.29,6.64,22.14,20.21,72.91,14,195.41,70.33,Valid
845,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 04:00,55.04,6.64,22.16,19.9,75.89,13,193.71,66.88,Valid
846,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 05:00,53.05,6.57,22.06,23.93,75.96,150,195.92,70.45,Valid
847,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 06:00,54.88,6.68,23.23,25.15,73.42,845,195.56,70.55,Valid
848,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 07:00,53.04,6.64,24.55,26.74,66.62,1648,204.98,67.01,Valid
849,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 08:00,54.37,6.67,25.42,28.02,66.53,2369,213.19,67.6,Valid
850,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 09:00,56.26,6.63,26.95,30.4,59.1,2970,221.19,69.26,Valid
851,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 10:00,53.97,6.66,27.14,31.15,59.49,3423,217.84,68.25,Valid
852,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 11:00,54.36,6.63,27.65,31.11,57.88,3704,217.39,70.15,Valid
853,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 12:00,54.07,6.64,28.04,31.65,56.73,3800,223.03,67.48,Valid
854,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 13:00,53.91,6.64,28.27,31.53,58.48,3704,216.81,65.5,Valid
855,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 14:00,55.43,6.67,26.81,30.61,57.65,3423,213.6,70.76,Valid
856,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 15:00,54.67,6.6,26.58,29.74,59.15,2970,214.6,67.05,Valid
857,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 16:00,55.29,6.65,25.68,28.96,63.42,2369,209.98,67.99,Valid
858,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 17:00,56.22,6.69,24.38,26.91,67.13,1648,201.99,71.12,Valid
859,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 18:00,53.33,6.69,22.94,25.58,71.51,845,199.94,68.02,Valid
860,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 19:00,54.01,6.72,22.4,23.52,74.2,150,199.4,70.71,Valid
861,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 20:00,54.63,6.66,22.31,19.94,73.5,18,196.12,69.39,Valid
862,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 21:00,52.97,6.68,22.42,20.04,75.37,22,196.24,65.81,Valid
863,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 22:00,53.45,6.56,21.96,20.15,76.4,16,193.68,66.26,Valid
864,ESP32-FARM-01,Ideal_Growth_Field,05-02-2026 23:00,54.05,6.67,21.55,20.29,74.86,19,192.46,69.37,Valid
865,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 00:00,52.55,6.64,22.37,19.64,77.64,20,196.4,68.86,Valid
866,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 01:00,52.26,6.67,22.29,19.46,72.96,11,194.15,68.16,Valid
867,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 02:00,52.35,6.58,22.56,19.71,77.84,9,195.26,68.18,Valid
868,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 03:00,54.13,6.58,21.96,20,73.74,24,197.01,65.14,Valid
869,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 04:00,52.54,6.66,22.04,20.12,74.63,17,195.95,66.49,Valid
870,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 05:00,53.48,6.69,22.03,23.73,72.74,150,196.49,66.74,Valid
871,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 06:00,54.25,6.61,23.69,24.12,68.47,845,201.34,68.14,Valid
872,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 07:00,54.84,6.58,24.97,26.44,68.89,1648,205.63,68.08,Valid
873,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 08:00,53.29,6.64,26.4,28.76,64.72,2369,206.45,66.21,Valid
874,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 09:00,54.88,6.62,27,30.04,60.73,2970,216.53,70,Valid
875,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 10:00,55,6.64,27.75,30.06,61.02,3423,217.11,66.66,Valid
876,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 11:00,54.34,6.64,27.98,31.52,57.72,3704,214.62,68.15,Valid
877,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 12:00,55.63,6.56,27.86,32.15,58.5,3800,221.58,65.38,Valid
878,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 13:00,53.03,6.62,27.57,31.62,59.07,3704,222.31,70.01,Valid
879,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 14:00,55.44,6.7,27.33,30.85,61.58,3423,211.83,69.13,Valid
880,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 15:00,55.14,6.62,26.19,30.31,61.32,2970,216.86,66,Valid
881,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 16:00,55.89,6.65,25.98,28.54,66.71,2369,215.27,67.94,Valid
882,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 17:00,54.82,6.67,24.59,26.59,67.8,1648,207.22,68.01,Valid
883,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 18:00,56.15,6.67,23.57,25.62,71.29,845,203.7,64.21,Valid
884,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 19:00,54.42,6.63,22.49,23.21,73.49,150,200.29,68.18,Valid
885,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 20:00,54.7,6.65,22.18,19.83,74.78,20,189.36,69.8,Valid
886,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 21:00,56.02,6.65,22.49,19.57,73.24,13,190.73,67.98,Valid
887,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 22:00,52.98,6.63,21.84,20.22,75.2,20,191.65,65.89,Valid
888,ESP32-FARM-01,Ideal_Growth_Field,06-02-2026 23:00,55.61,6.66,22.14,19.55,74.61,13,199.16,68.2,Valid
889,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 00:00,53.02,6.66,21.86,19.86,74.64,8,198.62,67.2,Valid
890,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 01:00,52.02,6.63,22.49,20.45,74.64,15,194.74,67.92,Valid
891,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 02:00,52.97,6.67,21.89,19.89,76.34,12,193.2,66.16,Valid
892,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 03:00,53.85,6.56,21.97,19.67,75.73,14,194.84,64.24,Valid
893,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 04:00,53.99,6.71,22.05,19.66,74.39,4,195.5,67.18,Valid
894,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 05:00,55.55,6.69,22.77,23.91,73.5,150,194.83,68.09,Valid
895,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 06:00,54.4,6.58,23.43,24.8,73.75,845,205.67,69.99,Valid
896,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 07:00,52.72,6.67,24.03,27.02,64.61,1648,204.1,71.16,Valid
897,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 08:00,52.36,6.63,26.01,28.53,66.22,2369,213.16,69.03,Valid
898,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 09:00,53.38,6.68,26.6,30.11,60.65,2970,215.65,67.92,Valid
899,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 10:00,55.59,6.69,27.63,31.36,56.92,3423,218.23,71.22,Valid
900,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 11:00,55.38,6.66,27.76,31.84,57.62,3704,220,68.06,Valid
901,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 12:00,55.56,6.59,27.93,32.46,55.36,3800,219.3,66.65,Valid
902,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 13:00,55.4,6.71,27.79,32.77,58.2,3704,219.94,66.51,Valid
903,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 14:00,53.45,6.65,27.75,31.38,60.31,3423,217.49,71.58,Valid
904,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 15:00,55.07,6.63,27.2,29.92,62.51,2970,218.32,66.5,Valid
905,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 16:00,55.25,6.62,26.24,28.35,64.34,2369,214.7,67.86,Valid
906,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 17:00,53.76,6.72,24.84,26.7,68.05,1648,205.6,67.09,Valid
907,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 18:00,55.41,6.74,23.28,25.4,70.87,845,202.41,66.02,Valid
908,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 19:00,53.66,6.59,22.76,23.73,73.24,150,191.5,68.89,Valid
909,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 20:00,54.88,6.66,21.79,20.61,74.72,22,199.24,67.12,Valid
910,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 21:00,54.25,6.7,21.42,19.97,76.34,21,193.56,68.35,Valid
911,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 22:00,54.58,6.66,21.87,19.63,72.7,5,192.58,64.98,Valid
912,ESP32-FARM-01,Ideal_Growth_Field,07-02-2026 23:00,53.74,6.7,21.97,20.05,76.05,16,193.64,68.95,Valid
913,ESP32-FARM-01,Ideal_Growth_Field,08-02-2026 00:00,52.01,6.66,22.12,19.39,73.87,20,195.64,69.08,Valid
914,ESP32-FARM-01,Ideal_Growth_Field,08-02-2026 01:00,53.51,6.66,22.06,20.86,75.53,7,192.28,68.83,Valid
915,ESP32-FARM-01,Ideal_Growth_Field,08-02-2026 02:00,52.12,6.67,22.64,20.52,74.86,7,197.4,67.73,Valid
916,ESP32-FARM-01,Ideal_Growth_Field,08-02-2026 03:00,54.19,6.68,21.9,20.49,74.63,13,197.83,68.78,Valid
917,ESP32-FARM-01,Ideal_Growth_Field,08-02-2026 04:00,53.28,6.7,22.41,19.88,75.02,11,195.86,68.96,Valid
918,ESP32-FARM-01,Ideal_Growth_Field,08-02-2026 05:00,54.18,6.61,22.25,23.87,75.63,150,199.2,67.24,Valid
